DEP;DEPNOMBRE;MUN;MUNNOMBRE;ZONA;PUESTO;PUESNOMBRE;MESA;CORCODIGO;CORNOMBRE;CIR;PAR;PARNOMBRE;CAN;CANNOMBRE;VOTOS
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;004;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0046
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;004;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0004
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;015;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0060
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;015;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0008
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;015;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0004
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;015;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0193
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;015;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0007
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;015;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0005
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;015;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0005
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;009;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0140
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;009;01;PRESIDENTE;00;0998;VOTOS NO MARCADOS;998;VOTOS NO MARCADOS .;0001
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;009;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0010
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;009;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0011
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;009;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0099
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;009;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;009;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0018
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;009;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0023
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;009;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0008
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;014;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0064
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;014;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0008
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;014;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0006
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;014;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0069
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;014;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0003
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;014;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0006
15;CUNDINAMARCA;160;MADRID;01;04;COLEGIO LA MAGNOLIA;014;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0002
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;011;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0085
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;011;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0002
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;011;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0004
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;011;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0175
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;011;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0007
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;011;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0013
15;CUNDINAMARCA;160;MADRID;02;02;COLEGIO TECNOLOGICO DE  MADRID;011;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0003
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;004;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0157
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;004;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0014
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;004;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0005
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;004;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0093
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;004;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;004;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0009
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;004;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0019
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;004;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0006
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;006;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0057
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;006;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0004
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;006;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0013
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;006;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0142
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;006;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0003
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;006;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0005
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;006;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0002
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;001;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0158
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;001;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0006
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;001;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0002
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;001;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;001;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0071
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;001;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0003
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;001;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0005
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;001;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0054
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;001;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0003
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;013;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0083
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;013;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0010
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;013;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0003
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;013;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0159
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;013;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0005
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;013;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0004
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;002;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0109
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;002;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0006
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;002;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0007
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;002;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;002;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0100
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;002;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0022
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;002;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0058
15;CUNDINAMARCA;160;MADRID;02;03;I.E.NUESTA SRA DEL LORETO;002;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0007
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;001;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0093
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;001;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0001
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;001;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0004
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;001;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0105
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;001;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;001;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0022
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;001;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0111
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;001;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0004
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;004;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0128
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;004;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0003
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;004;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0007
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;004;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0089
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;004;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0002
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;004;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0024
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;004;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0052
15;CUNDINAMARCA;160;MADRID;02;01;COLEGIO DEPTAL SERREZUELA;004;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0009
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;015;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0090
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;015;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0006
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;015;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0006
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;015;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;015;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0120
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;015;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0007
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;015;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0028
15;CUNDINAMARCA;160;MADRID;01;06;COLEGIO TIBAITATA;015;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0003
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;010;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0075
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;010;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0001
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;010;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0008
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;010;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0177
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;010;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0002
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;010;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0035
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;010;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0031
15;CUNDINAMARCA;160;MADRID;01;05;LICEO HACIENDA CASABLANCA;010;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;003;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0173
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;003;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0004
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;003;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0005
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;003;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0088
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;003;01;PRESIDENTE;00;0302;PARTIDO MOVIMIENTO DE SALVACION NACIONAL                                                            ;005;ENRIQUE GÓMEZ MARTÍNEZ;0001
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;003;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0007
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;003;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0019
15;CUNDINAMARCA;160;MADRID;02;04;COLEGIO MARIA TERESA ORTIZ;003;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0002
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;002;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0149
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;002;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0013
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;002;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0001
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;002;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0002
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;002;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0074
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;002;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0008
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;002;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0029
15;CUNDINAMARCA;160;MADRID;02;06;BLOQUE 2 - COLEGIO TECNOLOGICO;002;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0009
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;010;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0076
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;010;01;PRESIDENTE;00;0014;COLOMBIA JUSTA LIBRES                                                                               ;002;JOHN MILTON RODRÍGUEZ;0001
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;010;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0003
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;010;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0003
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;010;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;010;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0177
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;010;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0002
15;CUNDINAMARCA;160;MADRID;02;05;COLEGIO  SAN  JOSE;010;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0001
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;014;01;PRESIDENTE;00;1076;LIGA DE GOBERNANTES ANTICORRUPCION                                                                  ;001;RODOLFO HERNÁNDEZ;0103
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;014;01;PRESIDENTE;00;1235;COALICION PACTO HISTÓRICO                                                                           ;006;GUSTAVO PETRO;0154
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;014;01;PRESIDENTE;00;0997;VOTOS NULOS;997;VOTOS NULOS .;0002
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;014;01;PRESIDENTE;00;0996;VOTOS EN BLANCO;996;VOTOS EN BLANCO .;0008
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;014;01;PRESIDENTE;00;0304;PARTIDO VERDE OXIGENO                                                                               ;008;INGRID BETANCOURT;0001
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;014;01;PRESIDENTE;00;1233;COALICION CENTRO ESPERANZA                                                                          ;004;SERGIO FAJARDO;0009
15;CUNDINAMARCA;160;MADRID;01;02;COLEGIO SAN PEDRO;014;01;PRESIDENTE;00;1234;COALICION EQUIPO POR COLOMBIA                                                                       ;003;FEDERICO GUTIÉRREZ;0019
